ID_ISSUE;ID_USUARIO_COMENTARIO;DATA_REGISTRO
46124451;8604205;06/02/2016
46124451;3112833;06/02/2016
46124451;8604205;17/02/2016
46118647;2294695;17/10/2014
46118647;2294695;17/10/2014
46118647;976608;17/10/2014
46118647;973550;17/10/2014
46118647;976608;17/10/2014
46118647;976608;24/10/2014
46099519;15655;17/10/2014
46099519;4871841;17/10/2014
46099519;1378201;17/10/2014
46099519;4871841;19/10/2014
46098888;15655;17/10/2014
46097621;2294695;17/10/2014
46097621;2300259;17/10/2014
46097621;2294695;17/10/2014
46097621;690815;18/10/2014
46097621;973550;08/11/2014
46097621;1153097;22/01/2016
46096389;973550;17/10/2014
46096389;3243711;20/10/2014
46095787;15655;17/10/2014
46095787;1764161;17/10/2014
46095787;1764161;17/10/2014
46095787;8604205;17/10/2014
46095787;1764161;17/10/2014
46095787;15655;17/10/2014
46091325;8604205;17/10/2014
46091325;1153097;17/10/2014
46091101;8604205;17/10/2014
46091101;1764161;17/10/2014
46091101;1764161;17/10/2014
46087673;699657;17/10/2014
46087673;4871841;17/10/2014
46087673;2294695;17/10/2014
46087673;699657;17/10/2014
46087673;2294695;17/10/2014
46087673;699657;17/10/2014
46087673;2294695;17/10/2014
46087673;699657;17/10/2014
46087673;699657;17/10/2014
46087673;2294695;17/10/2014
46087673;699657;17/10/2014
46087673;2294695;17/10/2014
46087673;699657;17/10/2014
46087673;2294695;17/10/2014
46087673;699657;17/10/2014
46067566;699657;17/10/2014
46067566;1153097;17/10/2014
46067566;1296987;17/10/2014
46067566;2294695;17/10/2014
46067566;1153097;17/10/2014
46067566;1296987;17/10/2014
46067566;4200436;18/10/2014
46067188;1153097;17/10/2014
46067188;1153097;19/10/2014
46067188;1153097;01/11/2014
46048710;973550;17/10/2014
46048405;1153097;14/07/2017
46047071;1153097;17/10/2014
46047071;15655;17/10/2014
46047071;474988;17/10/2014
46047071;1153097;17/10/2014
46045879;4871841;16/10/2014
46045879;1179717;16/10/2014
46045879;216296;17/10/2014
46044783;5693176;16/10/2014
46044783;740150;16/10/2014
46044783;1016365;16/10/2014
46044783;656870;16/10/2014
46044783;3915230;16/10/2014
46044783;10137;16/10/2014
46044783;1153097;17/10/2014
46044783;5377501;14/01/2015
46044783;2781777;14/01/2015
46044783;2294695;14/01/2015
46044783;2294695;14/01/2015
46044783;4315224;14/01/2015
46044783;4509685;24/08/2017
46044783;20396367;30/08/2017
46044783;4531036;30/08/2017
46041274;15655;17/10/2014
46041274;15655;13/09/2015
46031047;4871841;16/10/2014
46031047;1117330;17/10/2014
46031047;216296;17/10/2014
46014029;1504790;16/10/2014
46014029;216296;17/10/2014
46014029;8179445;06/12/2014
46014029;5474666;29/04/2015
46014029;27485774;14/04/2017
46014029;8604205;14/04/2017
46006173;474988;18/10/2014
46006173;4560099;19/10/2014
46006173;4560099;21/10/2014
46004790;1153097;17/10/2014
46004790;1153097;01/11/2014
45997076;973550;16/10/2014
45997076;1169286;16/10/2014
45997076;2294695;16/10/2014
45997076;391394;16/10/2014
45997076;1169286;16/10/2014
45997076;973550;16/10/2014
45997076;1169286;16/10/2014
45997076;1169286;16/10/2014
45997076;7725040;17/10/2014
45997076;1535452;24/10/2014
45997076;3073946;08/11/2014
45997076;2294695;08/11/2014
45957335;5176837;16/10/2014
45957335;15655;17/10/2014
45955071;8604205;16/10/2014
45955071;15655;17/10/2014
45951956;1153097;16/10/2014
45951154;973550;16/10/2014
45941302;4871841;16/10/2014
45941302;216296;16/10/2014
45941302;6412;16/10/2014
45941302;2294695;16/10/2014
45941302;2294695;23/10/2014
45931345;463703;03/11/2014
45931345;1153097;03/11/2014
45931345;463703;03/11/2014
45931345;15655;06/11/2014
45931345;1153097;06/11/2014
45931345;1153097;06/11/2014
45931345;7580266;04/04/2015
45931345;391394;04/04/2015
45930155;1764161;16/10/2014
45930155;9259117;16/10/2014
45930155;8604205;16/10/2014
45930155;1764161;16/10/2014
45930155;9259117;16/10/2014
45930155;9259117;16/10/2014
45930155;9259117;16/10/2014
45930155;15655;17/10/2014
45930155;15655;17/10/2014
45908667;4871841;15/10/2014
45908667;216296;16/10/2014
45908667;4871841;16/10/2014
45908667;216296;16/10/2014
45905683;4871841;15/10/2014
45905683;503813;15/10/2014
45905683;216296;16/10/2014
45905683;2294695;16/10/2014
45905683;2294695;16/10/2014
45905683;4871841;16/10/2014
45905683;6094917;30/10/2014
45905683;2192773;30/10/2014
45905683;2294695;30/10/2014
45905683;2294695;30/10/2014
45905683;2192773;30/10/2014
45905683;2294695;30/10/2014
45905683;2294695;30/10/2014
45905683;2294695;30/10/2014
45905683;6094917;30/10/2014
45905683;569670;30/10/2014
45905683;2294695;30/10/2014
45905683;93018;30/10/2014
45905683;2294695;30/10/2014
45905683;6094917;31/10/2014
45905683;4590802;02/11/2014
45905683;2192773;03/11/2014
45905683;569670;03/11/2014
45905683;2192773;03/11/2014
45905683;93018;04/11/2014
45900443;2294695;15/10/2014
45900443;2294695;15/10/2014
45900443;1692593;15/10/2014
45900443;1692593;18/10/2014
45900443;2294695;18/10/2014
45900443;1692593;18/10/2014
45900443;2294695;18/10/2014
45900443;1692593;18/10/2014
45900443;2294695;18/10/2014
45900443;1692593;18/10/2014
45900443;2294695;18/10/2014
45900443;1692593;18/10/2014
45900443;2294695;19/10/2014
45900443;525413;20/10/2014
45900443;1692593;20/10/2014
45900443;1692593;20/10/2014
45900443;2095377;21/10/2014
45900443;984983;30/10/2014
45900443;15655;04/11/2014
45900443;15655;04/11/2014
45900443;15655;04/11/2014
45900443;15655;04/11/2014
45900443;15655;04/11/2014
45900443;15655;04/11/2014
45900443;15655;04/11/2014
45900443;15655;04/11/2014
45900443;1692593;04/11/2014
45900443;15655;04/11/2014
45900443;15655;04/11/2014
45900443;15655;04/11/2014
45900443;690815;04/11/2014
45900443;15655;04/11/2014
45900443;690815;04/11/2014
45900443;15655;05/11/2014
45900443;15655;05/11/2014
45900443;15655;14/11/2014
45900443;15655;02/12/2014
45900443;1692593;02/12/2014
45900443;1764161;02/12/2014
45900443;15655;02/12/2014
45900443;15655;03/12/2014
45900443;1528972;09/12/2014
45900443;973550;09/12/2014
45898267;4871841;15/10/2014
45898267;251859;15/10/2014
45871364;391394;15/10/2014
45871364;1568246;15/10/2014
45871364;1666052;19/11/2020
45847602;4871841;15/10/2014
45847602;280176;15/10/2014
45847602;4871841;15/10/2014
45847602;474988;15/10/2014
45840472;4871841;15/10/2014
45840472;3755029;15/10/2014
45840472;391394;15/10/2014
45840472;3755029;15/10/2014
45840472;4871841;15/10/2014
45840472;216296;17/10/2014
45840472;588473;20/10/2014
45840256;2294695;15/10/2014
45840256;3889580;15/10/2014
45840256;2294695;15/10/2014
45840256;15655;14/11/2014
45840256;15655;03/12/2014
45840256;3889580;03/12/2014
45840256;6346981;19/06/2015
45840256;15655;19/06/2015
45840256;6346981;19/06/2015
45838107;216296;17/10/2014
45834189;1153097;15/10/2014
45834189;1548556;15/10/2014
45834189;1153097;15/10/2014
45834189;1153097;16/10/2014
45830532;474988;15/10/2014
45813534;5890155;15/10/2014
45813534;15655;17/10/2014
45813534;1147078;17/10/2014
45810531;2294695;14/10/2014
45810531;1148376;21/10/2014
45807183;2294695;14/10/2014
45807183;4871841;14/10/2014
45807183;774864;14/10/2014
45807183;2294695;14/10/2014
45807183;774864;14/10/2014
45807183;4871841;15/10/2014
45807183;89246;23/10/2014
45807183;774864;23/10/2014
45807183;89246;28/10/2014
45807183;89246;28/10/2014
45807183;774864;28/10/2014
45807183;89246;28/10/2014
45807183;774864;28/10/2014
45807183;89246;28/10/2014
45807183;774864;28/10/2014
45807183;89246;28/10/2014
45807183;774864;28/10/2014
45807183;89246;28/10/2014
45807183;774864;29/10/2014
45807183;89246;31/10/2014
45807183;89246;31/10/2014
45807183;89246;31/10/2014
45807183;2294695;03/12/2014
45807183;2294695;03/12/2014
45807183;89246;03/12/2014
45807183;774864;04/12/2014
45807183;89246;04/12/2014
45807183;774864;04/12/2014
45807183;89246;04/12/2014
45807183;774864;04/12/2014
45807183;89246;04/12/2014
45807183;89246;04/12/2014
45807183;774864;04/12/2014
45807183;89246;04/12/2014
45788865;391394;14/10/2014
45788865;391394;31/01/2015
45787229;15655;12/11/2014
45787229;1561199;13/11/2014
45787229;15655;13/11/2014
45787229;1561199;20/11/2014
45786538;8604205;15/10/2014
45786538;8604205;15/10/2014
45786538;216296;17/10/2014
45786538;1153097;17/10/2014
45786507;216296;15/10/2014
45781919;463703;14/10/2014
45781919;690815;16/10/2014
45781919;463703;29/10/2014
45779528;4871841;14/10/2014
45779528;4871841;15/10/2014
45779528;588473;16/10/2014
45779528;216296;17/10/2014
45779528;588473;17/10/2014
45777177;4871841;14/10/2014
45777177;968912;14/10/2014
45777177;4871841;15/10/2014
45739965;2980550;14/10/2014
45739965;1148376;14/10/2014
45739965;417674;14/10/2014
45739965;1148376;14/10/2014
45731075;15655;14/10/2014
45731075;15655;14/10/2014
45730672;1758366;14/10/2014
45730672;2176507;14/10/2014
45730672;474988;14/10/2014
45730672;474988;14/10/2014
45730672;474988;14/10/2014
45730672;1758366;14/10/2014
45730672;1758366;14/10/2014
45730672;474988;14/10/2014
45730672;474988;14/10/2014
45730672;1758366;15/10/2014
45730672;474988;15/10/2014
45727503;391394;14/10/2014
45727503;815961;14/10/2014
45727503;1153097;14/10/2014
45727503;815961;14/10/2014
45727503;2294695;14/10/2014
45727503;2294695;14/10/2014
45727503;2294695;14/10/2014
45727503;1012309;14/10/2014
45727503;1153097;16/10/2014
45727503;815961;19/10/2014
45722334;216296;14/10/2014
45722334;216296;14/10/2014
45722334;89246;14/10/2014
45722334;1758366;14/10/2014
45722334;391394;14/10/2014
45722334;5108906;15/10/2014
45722334;349958;16/10/2014
45722334;89246;28/11/2014
45722334;15655;13/09/2015
45721390;4871841;14/10/2014
45721390;15655;14/10/2014
45721390;2702669;14/10/2014
45721390;8604205;14/10/2014
45717821;690815;14/10/2014
45717821;1767249;14/10/2014
45717821;2300259;17/10/2014
45717821;1483492;03/11/2014
45717821;973550;05/11/2014
45709881;4871841;14/10/2014
45709881;15655;14/10/2014
45709218;4871841;14/10/2014
45709218;690815;14/10/2014
45709218;690815;14/10/2014
45709218;168137;14/10/2014
45709218;168137;14/10/2014
45709218;168137;14/10/2014
45709218;391394;14/10/2014
45709218;168137;14/10/2014
45709218;168137;14/10/2014
45709218;690815;14/10/2014
45709218;690815;14/10/2014
45709218;168137;14/10/2014
45709218;4871841;14/10/2014
45709218;168137;15/10/2014
45709218;690815;15/10/2014
45709218;168137;15/10/2014
45709218;168137;29/10/2014
45709218;168137;04/11/2014
45709218;2294695;04/11/2014
45709218;15655;05/11/2014
45709218;2294695;05/11/2014
45709218;168137;05/11/2014
45709218;15655;05/11/2014
45709218;2294695;05/11/2014
45709218;15655;05/11/2014
45709218;15655;05/11/2014
45709218;168137;05/11/2014
45709218;15655;05/11/2014
45702819;474988;14/10/2014
45702819;1085899;14/10/2014
45702819;1148376;14/10/2014
45702819;2469870;22/08/2016
45701575;474988;14/10/2014
45701575;7840180;14/10/2014
45701575;8604205;14/10/2014
45701575;7840180;14/10/2014
45701575;6930710;02/11/2014
45701575;1153097;10/11/2014
45701575;6930710;11/11/2014
45701575;1153097;29/11/2014
45688296;4871841;13/10/2014
45688296;15655;14/10/2014
45688296;2294695;16/10/2014
45678086;474988;14/10/2014
45678086;2081709;14/10/2014
45678086;15655;14/10/2014
45678086;2081709;14/10/2014
45674755;216296;13/10/2014
45666877;973550;13/10/2014
45664277;216296;13/10/2014
45664277;1758366;13/10/2014
45664277;216296;13/10/2014
45660119;8604205;10/11/2014
45660119;5384588;21/11/2014
45660119;5384588;23/11/2014
45660119;15655;02/04/2015
45660119;15655;02/04/2015
45660119;15655;02/04/2015
45651236;216296;13/10/2014
45651236;2081709;13/10/2014
45651236;216296;13/10/2014
45651236;8604205;13/10/2014
45651236;2081709;13/10/2014
45648540;8604205;13/10/2014
45648343;463703;13/10/2014
45648343;463703;13/10/2014
45648343;2716537;13/10/2014
45648343;463703;14/10/2014
45648343;463703;14/10/2014
45648343;690815;16/10/2014
45648343;203696;16/10/2014
45648343;463703;16/10/2014
45648343;690815;16/10/2014
45648343;2716537;16/10/2014
45648343;203696;16/10/2014
45648343;8604205;17/10/2014
45648343;463703;17/10/2014
45648343;8604205;18/10/2014
45648343;463703;19/10/2014
45648343;8604205;20/10/2014
45648343;1840284;25/10/2014
45638301;4871841;13/10/2014
45638301;8604205;13/10/2014
45638301;3150694;13/10/2014
45638301;216296;13/10/2014
45638301;4871841;13/10/2014
45637996;4871841;13/10/2014
45637996;216296;13/10/2014
45637996;216296;13/10/2014
45634456;391394;13/10/2014
45632567;1758366;13/10/2014
45632567;1758366;13/10/2014
45631462;142205;24/10/2014
45631462;1589440;25/10/2014
45631462;142205;26/10/2014
45631462;1589440;26/10/2014
45631462;142205;26/10/2014
45631462;1153097;03/11/2014
45631462;142205;03/11/2014
45631462;179356;09/06/2015
45631462;142205;10/06/2015
45631462;1836472;20/08/2015
45631462;11516267;28/08/2015
45631462;1836472;28/08/2015
45631462;6606965;27/01/2016
45631462;13032745;18/11/2016
45625930;1153097;13/10/2014
45625930;1782894;16/10/2014
45624520;690815;13/10/2014
45624520;690815;13/10/2014
45624520;5384588;21/11/2014
45624520;5384588;23/11/2014
45624520;8604205;19/07/2016
45604547;1764161;13/10/2014
45604547;216296;14/10/2014
45604547;2294695;14/10/2014
45604547;8604205;14/10/2014
45604547;2294695;14/10/2014
45604547;391394;14/10/2014
45604547;2294695;14/10/2014
45604547;2294695;14/10/2014
45604547;391394;14/10/2014
45604547;2294695;14/10/2014
45604547;2294695;14/10/2014
45604547;1764161;16/10/2014
45604547;8604205;16/10/2014
45598324;2294695;13/10/2014
45598324;2294695;13/10/2014
45598324;681527;13/10/2014
45598324;1153097;13/10/2014
45598324;2294695;13/10/2014
45598324;21756;21/10/2014
45595983;4871841;12/10/2014
45595983;715484;12/10/2014
45595983;4871841;13/10/2014
45595983;216296;13/10/2014
45595983;474988;13/10/2014
45595983;474988;13/10/2014
45589825;168137;13/10/2014
45589825;168137;13/10/2014
45589825;391394;13/10/2014
45589825;168137;13/10/2014
45589825;391394;13/10/2014
45589825;168137;13/10/2014
45589825;391394;13/10/2014
45589825;168137;13/10/2014
45589825;168137;13/10/2014
45589825;15655;13/10/2014
45589825;168137;13/10/2014
45589825;690815;13/10/2014
45589825;690815;13/10/2014
45589825;391394;13/10/2014
45589825;690815;14/10/2014
45582772;216296;13/10/2014
45582772;280982;13/10/2014
45582772;280982;23/10/2014
45582772;6698344;23/10/2014
45580714;628508;12/10/2014
45580714;320272;20/10/2014
45580714;628508;24/10/2014
45580714;628508;09/12/2014
45580714;5384588;09/12/2014
45580714;2294695;09/12/2014
45580714;2294695;09/12/2014
45580714;2294695;09/12/2014
45580714;93018;10/12/2014
45579491;2294695;12/10/2014
45578344;690815;13/10/2014
45575694;391394;12/10/2014
45575694;1331190;13/10/2014
45575694;391394;13/10/2014
45572664;474988;13/10/2014
45563804;4871841;11/10/2014
45563804;4270863;13/10/2014
45563804;2294695;13/10/2014
45563804;973550;19/10/2014
45563804;4270863;19/10/2014
45560950;1758366;11/10/2014
45560950;216296;13/10/2014
45537003;4871841;11/10/2014
45537003;4871841;13/10/2014
45537003;474988;13/10/2014
45536399;93018;13/10/2014
45532539;2294695;10/10/2014
45532539;1466730;10/10/2014
45532539;4871841;11/10/2014
45532539;1466730;12/10/2014
45532539;4871841;13/10/2014
45532539;216296;13/10/2014
45532539;1466730;13/10/2014
45532539;2294695;14/10/2014
45532539;2294695;14/10/2014
45532539;1466730;14/10/2014
45532539;2294695;14/10/2014
45532539;1466730;14/10/2014
45532539;2294695;14/10/2014
45529820;2294695;10/10/2014
45524139;4871841;10/10/2014
45524139;1178348;10/10/2014
45524139;2294695;10/10/2014
45524139;1178348;10/10/2014
45524139;4871841;13/10/2014
45524139;1178348;15/10/2014
45524139;216296;16/10/2014
45524139;1178348;16/10/2014
45524139;3088389;21/10/2014
45524139;3088389;21/10/2014
45524139;1807369;22/10/2014
45524139;2673705;22/10/2014
45524139;3088389;23/10/2014
45523497;2294695;10/10/2014
45523497;5275101;10/10/2014
45523497;2294695;19/10/2014
45523497;5275101;21/10/2014
45523497;315395;22/11/2014
45523497;216296;22/11/2014
45523318;2294695;10/10/2014
45523318;2294695;10/10/2014
45523318;5176837;10/10/2014
45523318;2294695;10/10/2014
45523318;5176837;13/10/2014
45516407;4376835;10/10/2014
45508718;474988;10/10/2014
45508718;1153097;16/06/2015
45505612;1178348;10/10/2014
45505612;2294695;10/10/2014
45505612;1178348;10/10/2014
45505612;4871841;10/10/2014
45505612;1178348;10/10/2014
45505612;2294695;10/10/2014
45501786;474988;10/10/2014
45501786;1153097;22/01/2016
45501087;463703;10/10/2014
45499070;2294695;15/10/2014
45499070;2294695;15/10/2014
45499070;2081709;16/10/2014
45499070;15655;17/10/2014
45499070;2294695;17/10/2014
45499070;15655;18/10/2014
45499070;2294695;18/10/2014
45499070;15655;19/10/2014
45499070;15655;19/10/2014
45494928;2294695;10/10/2014
45494928;2294695;10/10/2014
45494928;314629;10/10/2014
45494928;690815;10/10/2014
45490448;1153097;10/10/2014
45490448;134221;10/10/2014
45484811;1153097;10/10/2014
45482904;1153097;10/10/2014
45482904;9058772;10/10/2014
45482904;1153097;10/10/2014
45480897;4871841;10/10/2014
45480897;4871841;10/10/2014
45480897;15655;10/10/2014
45480897;474988;10/10/2014
45478528;8604205;10/10/2014
45478528;15655;10/10/2014
45478528;15655;10/10/2014
45478528;15655;10/10/2014
45478528;15655;10/10/2014
45478528;1152768;11/10/2014
45478528;1152768;12/10/2014
45477317;1153097;10/10/2014
45474576;1153097;20/04/2017
45467532;5445435;10/10/2014
45465022;1153097;10/10/2014
45451141;216296;10/10/2014
45451141;1758366;11/10/2014
45451141;1758366;11/10/2014
45451141;1758366;11/10/2014
45451141;1758366;11/10/2014
45451141;1758366;11/10/2014
45451141;1758366;11/10/2014
45451141;3126568;13/10/2014
45451141;216296;13/10/2014
45451141;1758366;13/10/2014
45451141;1758366;13/10/2014
45451141;1758366;13/10/2014
45451141;3126568;14/10/2014
45451141;3126568;15/10/2014
45451141;1758366;15/10/2014
45451141;3126568;16/10/2014
45451141;1758366;16/10/2014
45448743;4871841;10/10/2014
45448743;463703;10/10/2014
45447283;463703;10/10/2014
45446365;463703;10/10/2014
45446365;216296;10/10/2014
45446128;8604205;10/10/2014
45446128;1153097;10/10/2014
45444097;15655;17/12/2014
45440130;463703;10/10/2014
45440130;4376835;16/10/2014
45439771;463703;10/10/2014
45439771;4376835;10/10/2014
45439771;1614348;12/10/2014
45439771;3076043;03/04/2015
45439771;8604205;03/04/2015
45439771;3076043;04/04/2015
45439771;8604205;02/05/2015
45435821;8604205;13/10/2014
45435821;690815;13/10/2014
45433327;1764161;10/10/2014
45433327;1764161;24/01/2015
45431693;463703;09/10/2014
45431693;463703;10/10/2014
45431693;463703;10/10/2014
45430961;1081904;09/10/2014
45430961;2294695;09/10/2014
45430961;1081904;10/10/2014
45430961;2294695;10/10/2014
45430961;216296;10/10/2014
45430961;1081904;10/10/2014
45419287;463703;09/10/2014
45417814;4871841;09/10/2014
45417814;216296;09/10/2014
45417814;1707070;09/10/2014
45417814;216296;13/10/2014
45406166;4871841;09/10/2014
45406166;216296;10/10/2014
45406166;690815;10/10/2014
45404634;4871841;09/10/2014
45404634;690815;09/10/2014
45404634;690815;09/10/2014
45404634;314629;09/10/2014
45404634;314629;09/10/2014
45404634;216296;10/10/2014
45404634;314629;10/10/2014
45404168;2294695;09/10/2014
45404168;216296;09/10/2014
45404168;216296;10/10/2014
45394522;474988;09/10/2014
45394522;2294695;09/10/2014
45389293;690815;09/10/2014
45389293;2294695;10/10/2014
