;USUARIO;COMENTARIOS;ISSUES;COMMITS;DESEMPENHO;QUARTIL COMENTARIO;QUARTIL ISSUE;QUARTIL COMMITS
9172;5337918;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7489;2911562;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7490;2911988;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9167;5331924;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9166;5329890;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9165;5329257;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9164;5328387;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9163;5327571;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7491;2913644;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7494;2916227;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7497;2919987;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7475;2899828;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9188;5359119;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7442;2857274;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7470;2890729;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9215;5394797;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7444;2858231;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7445;2859040;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7446;2862528;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7448;2863090;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9207;5381218;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7449;2863518;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7451;2866508;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7452;2866738;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7454;2869134;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9201;5375334;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9200;5374885;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7458;2873901;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9198;5372725;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9196;5370815;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7464;2878861;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9192;5362691;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9269;5474666;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9270;5476077;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7371;2780424;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9356;5593682;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9353;5592468;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9352;5591159;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9351;5588878;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7293;2685025;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9349;5583697;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9348;5582000;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9347;5576007;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9346;5574588;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9344;5571603;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7296;2686062;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9340;5569827;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9339;5569696;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9337;5567477;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7302;2690645;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7305;2693144;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9334;5563212;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9333;5560990;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9354;5592476;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7291;2681490;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7310;2698505;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9359;5601993;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9381;5633503;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7279;2664036;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9379;5628166;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9377;5621765;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9375;5618424;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7280;2667283;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7281;2669378;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9370;5615418;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7283;2671844;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7285;2672060;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9367;5611770;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9365;5610355;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9364;5609427;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7288;2675690;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9362;5604880;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9361;5604233;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7290;2676304;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9332;5558638;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9327;5556259;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9273;5482721;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7339;2733833;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9296;5515393;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7345;2747934;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9292;5509959;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9291;5508364;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7347;2751058;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9288;5501424;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9287;5501216;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7348;2752403;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9285;5500559;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7352;2755933;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9283;5498750;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7353;2756839;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9280;5493780;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7356;2759802;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7362;2767612;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7363;2771413;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7367;2774617;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7340;2733891;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9299;5519058;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9326;5555818;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7336;2730345;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7315;2703972;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7322;2712320;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7323;2712350;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9319;5549259;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9318;5548648;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9316;5546382;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9315;5545979;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9314;5545474;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7329;2722191;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9311;5538204;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9309;5530242;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9308;5529848;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9307;5527789;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7334;2729854;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7335;2730067;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9304;5524384;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9303;5522526;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7109;2469870;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9608;6074696;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7500;2923248;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6866;2211824;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6861;2205834;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9906;6690616;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6862;2206769;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6865;2211089;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9903;6686006;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9902;6685658;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9901;6684640;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9900;6683228;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6874;2219825;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9941;6787501;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9895;6677338;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9894;6676343;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9893;6675751;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6880;2228723;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6881;2230453;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9889;6665175;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9888;6664899;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9887;6661966;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6860;2205116;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6859;2204549;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6852;2199565;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6851;2198703;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9939;6781828;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9935;6757227;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6828;2179222;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9933;6753988;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6831;2181611;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9931;6747504;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6832;2181918;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9928;6738725;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9927;6736700;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6836;2183224;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9922;6731632;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6837;2184696;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9920;6719086;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9919;6713429;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6839;2185128;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6840;2185159;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6842;2188209;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6882;2230734;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6884;2235314;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6886;2237359;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6907;2255219;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9853;6578103;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6912;2256797;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9851;6568090;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9850;6560738;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9849;6559232;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9848;6558151;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6916;2260385;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6925;2271316;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9842;6543238;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9841;6542634;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9840;6541619;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6926;2271337;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9838;6537811;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9837;6535924;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9836;6529656;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6928;2277218;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6929;2278476;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6908;2255291;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9857;6583360;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6887;2237846;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9858;6586266;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6888;2238690;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6889;2239155;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6890;2239617;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6891;2239629;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6892;2239769;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9875;6613822;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9874;6610646;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9873;6609314;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6894;2241982;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6895;2242144;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9867;6597809;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6899;2248322;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6901;2251508;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9863;6591043;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9862;6590011;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6903;2252473;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9860;6587562;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6821;2174314;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9942;6789912;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
7108;2467116;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10023;6992070;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6760;2123517;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6761;2123625;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6762;2125167;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10028;7010610;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10027;7001997;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6763;2126270;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10025;6995870;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6764;2128382;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6765;2128384;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9943;6793102;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10020;6987787;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6768;2130396;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10016;6978160;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10013;6970071;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6769;2131194;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6770;2131877;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6773;2134568;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10008;6950305;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6759;2123428;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6756;2121331;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10037;7043425;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10038;7048191;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6722;2095377;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6724;2096352;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6726;2097055;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6727;2097562;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10054;7102028;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6730;2098537;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10051;7087489;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6732;2099718;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6733;2102036;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6737;2107635;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6743;2113757;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10044;7062200;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10043;7059720;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6747;2117911;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10041;7057665;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6751;2119304;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10039;7057178;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10007;6949785;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6774;2134901;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10004;6938697;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9972;6864118;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9970;6860659;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6801;2155599;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9967;6848019;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6804;2158749;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9963;6838487;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9961;6832422;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6812;2165336;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9957;6825040;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9954;6819099;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6814;2165660;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9952;6810652;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9950;6807979;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6817;2168156;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9947;6801674;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9946;6800433;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6818;2170757;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6820;2174084;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9971;6861713;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9973;6864226;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10003;6938645;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6800;2155409;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10002;6938542;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
10000;6936439;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
9999;6935775;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6776;2136180;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6778;2136895;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6779;2137369;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
6780;2137404;0.00015812776723592663;0.0;0.0;0.00015812776723592663;1;1;1
